threshold,fpr,tpr
0.9448596835136414,0.03741935483870968,0.30854605993340734
0.9449665546417236,0.03741935483870968,0.3074361820199778
0.9444609880447388,0.03774193548387097,0.30965593784683687
0.9445680975914001,0.03774193548387097,0.30854605993340734
0.9443104267120361,0.03806451612903226,0.30965593784683687
0.9439697265625,0.038387096774193545,0.30965593784683687
0.9434050917625427,0.03870967741935484,0.3129855715871254
0.9435300827026367,0.03870967741935484,0.31076581576026635
0.94350665807724,0.03870967741935484,0.3118756936736959
0.9437365531921387,0.03870967741935484,0.30965593784683687
0.9429762363433838,0.03903225806451613,0.31409544950055496
0.9412562251091003,0.03903225806451613,0.31853496115427304
0.9416840076446533,0.03903225806451613,0.3174250832408435
0.9422168135643005,0.03903225806451613,0.316315205327414
0.9422192573547363,0.03903225806451613,0.31520532741398444
0.9431846737861633,0.03903225806451613,0.3129855715871254
0.9412551522254944,0.03903225806451613,0.3196448390677026
0.9411097168922424,0.03935483870967742,0.3196448390677026
0.9405343532562256,0.03967741935483871,0.32075471698113206
0.9407896995544434,0.03967741935483871,0.3196448390677026
0.939513087272644,0.04,0.32297447280799113
0.9397398233413696,0.04,0.3218645948945616
0.9390837550163269,0.04,0.32408435072142067
0.9390268921852112,0.04,0.32519422863485015
0.9397547245025635,0.04,0.32075471698113206
0.9387882351875305,0.04,0.3274139844617092
0.9389835000038147,0.04,0.3263041065482797
0.9380860924720764,0.04,0.33074361820199777
0.938175618648529,0.04,0.32963374028856823
0.9385156035423279,0.04,0.32852386237513875
0.9379532337188721,0.04032258064516129,0.3318534961154273
0.9380363821983337,0.04032258064516129,0.33074361820199777
0.9375130534172058,0.04032258064516129,0.33296337402885684
0.9373317956924438,0.04064516129032258,0.33296337402885684
0.9372411370277405,0.04096774193548387,0.33296337402885684
0.9359003901481628,0.04129032258064516,0.33851276359600446
0.9372410178184509,0.04129032258064516,0.33296337402885684
0.9365062713623047,0.04129032258064516,0.33518312985571586
0.9364327788352966,0.04129032258064516,0.3362930077691454
0.9366831183433533,0.04129032258064516,0.3340732519422864
0.9361435174942017,0.04129032258064516,0.3374028856825749
0.9353431463241577,0.04161290322580645,0.33962264150943394
0.9353426098823547,0.04161290322580645,0.3407325194228635
0.9351382255554199,0.04161290322580645,0.341842397336293
0.9356296062469482,0.04161290322580645,0.33851276359600446
0.9349921345710754,0.041935483870967745,0.341842397336293
0.9344120025634766,0.041935483870967745,0.34295227524972255
0.9343340396881104,0.04225806451612903,0.34295227524972255
0.9341890215873718,0.04258064516129032,0.34295227524972255
0.9341354966163635,0.04290322580645161,0.34406215316315203
0.9341374039649963,0.04290322580645161,0.34295227524972255
0.9340102672576904,0.043225806451612905,0.34406215316315203
